Location
"     LAT:34.26395581,LON:-119.237882    "
"     LAT:35.376554,LON:-118.938426    "
"     LAT:33.87525,LON:-118.149995    "
"     LAT:33.87362,LON:-118.186959    "
"     LAT:37.54544106,LON:-121.98140035    "
"     LAT:34.0425391,LON:-118.42330158    "
"     LAT:34.284969,LON:-118.443206    "
"     LAT:33.90641,LON:-117.472435    "
"     LAT:33.97037,LON:-118.067245    "
"     LAT:33.684856,LON:-117.9531    "
"     LAT:34.27041,LON:-118.784065    "
"     LAT:33.205326,LON:-117.36269    "
"     LAT:33.824287,LON:-118.34209    "
"     LAT:38.595554,LON:-121.40343    "
"     LAT:33.57248,LON:-117.72562    "
"     LAT:38.663013,LON:-121.345505    "
"     LAT:33.903145,LON:-118.02858    "
"     LAT:33.748802,LON:-116.99288    "
"     LAT:32.7561,LON:-117.116455    "
"     LAT:33.745083,LON:-117.86663    "
"     LAT:33.872158,LON:-118.38025    "
"     LAT:33.182487,LON:-117.29471    "
"     LAT:34.22568,LON:-118.44969    "
"     LAT:33.985695,LON:-118.22315    "
"     LAT:37.322777,LON:-121.96802    "
"     LAT:33.959366,LON:-118.39313    "
"     LAT:37.36463,LON:-122.02971    "
"     LAT:33.67831,LON:-117.88554    "
"     LAT:33.1263,LON:-117.09679    "
"     LAT:35.035444,LON:-120.484227    "
"     LAT:37.647207,LON:-122.413367    "
"     LAT:37.8719,LON:-122.51081    "
"     LAT:33.983754,LON:-117.716514    "
"     LAT:33.857903,LON:-118.07724    "
"     LAT:34.102695,LON:-117.9071    "
"     LAT:33.939777,LON:-117.253204    "
"     LAT:35.38168,LON:-119.023926    "
"     LAT:36.736355,LON:-119.69907    "
"     LAT:33.855988,LON:-117.92371    "
"     LAT:38.51089,LON:-121.436851    "
"     LAT:33.79013,LON:-118.29953    "
"     LAT:34.063713,LON:-117.21127    "
"     LAT:37.35099,LON:-121.82593    "
"     LAT:32.768948,LON:-117.053345    "
"     LAT:34.92884,LON:-120.43718    "
"     LAT:33.810238,LON:-117.851746    "
"     LAT:38.11565,LON:-121.26109    "
"     LAT:37.941006,LON:-121.27613    "
"     LAT:34.098375,LON:-117.874315    "
"     LAT:34.135825,LON:-116.087089    "
"     LAT:34.061985,LON:-117.74494    "
"     LAT:33.787285,LON:-118.138145    "
"     LAT:32.712939,LON:-117.011254    "
"     LAT:33.946926,LON:-118.11831    "
